,ID,X,Y,species,adults
1308,2265,-5.290494708,56.5519963,Chequered Skipper,Present
1347,2304,-5.2420054,56.55596849,Chequered Skipper,Present
1359,2316,-5.551303186,56.71203557,Chequered Skipper,Present
1360,2317,-5.530780879,56.71981179,Chequered Skipper,Present
1366,2323,-5.673840082,56.76152535,Chequered Skipper,Present
1389,2346,-4.90644623,56.89144457,Chequered Skipper,Present
1415,2372,-5.176419859,56.58912564,Chequered Skipper,Present
1424,2381,-5.075974779,56.67614793,Chequered Skipper,Present
1435,2392,-5.007117691,56.60097813,Chequered Skipper,Present
1442,2399,-5.333882724,56.97919542,Chequered Skipper,Present
1452,2409,-5.241621862,56.8647631,Chequered Skipper,Present
1500,2457,-5.218010088,56.39792767,Chequered Skipper,Present
1507,2464,-5.09885155,56.53715008,Chequered Skipper,Present
1519,2476,-5.185681392,56.60237247,Chequered Skipper,Present
1524,2481,-5.247959165,56.55895927,Chequered Skipper,Present
1526,2483,-5.007117691,56.60097813,Chequered Skipper,Present
1538,2495,-5.075974779,56.67614793,Chequered Skipper,Present
1542,2499,-5.33614561,56.97688768,Chequered Skipper,Present
1555,2512,-5.259948182,56.55639776,Chequered Skipper,Present
1556,2513,-5.258401184,56.55733732,Chequered Skipper,Present
1564,2521,-5.274875632,56.55960088,Chequered Skipper,Present
1568,2525,-5.255229864,56.55831944,Chequered Skipper,Present
1584,2541,-5.546581025,56.71396832,Chequered Skipper,Present
1648,2605,-5.092441358,56.97596328,Chequered Skipper,Present
1705,2662,-5.247959165,56.55895927,Chequered Skipper,Present
1725,2682,-5.028581863,56.57394013,Chequered Skipper,Present
1730,2687,-5.017439083,56.59758194,Chequered Skipper,Present
1736,2693,-5.004084963,56.61408502,Chequered Skipper,Present
1743,2700,-5.09427368,56.54085986,Chequered Skipper,Present
1758,2715,-5.254921529,56.55473169,Chequered Skipper,Present
1764,2721,-5.147244645,56.51256092,Chequered Skipper,Present
1765,2722,-5.147244645,56.51256092,Chequered Skipper,Present
1776,2733,-5.160651131,56.49783739,Chequered Skipper,Present
1812,2769,-5.002495304,56.77861412,Chequered Skipper,Present
1819,2776,-5.777044733,56.72966561,Chequered Skipper,Present
1825,2782,-5.451733571,56.87396057,Chequered Skipper,Present
1829,2786,-5.437077547,56.87526412,Chequered Skipper,Present
1831,2788,-5.668642325,56.87586275,Chequered Skipper,Present
1914,2871,-5.002495304,56.77861412,Chequered Skipper,Present
1926,2883,-5.401983822,56.52471863,Chequered Skipper,Present
1940,2897,-5.020746646,56.77143168,Chequered Skipper,Present
1957,2914,-5.163480856,56.80429528,Chequered Skipper,Present
1969,2926,-5.777044733,56.72966561,Chequered Skipper,Present
1971,2928,-5.668642325,56.87586275,Chequered Skipper,Present
1975,2932,-5.451733571,56.87396057,Chequered Skipper,Present
1979,2936,-5.437077547,56.87526412,Chequered Skipper,Present
1985,2942,-5.14237724,56.51268424,Chequered Skipper,Present
1989,2946,-5.135961451,56.51374543,Chequered Skipper,Present
2006,2963,-5.092292539,56.97416925,Chequered Skipper,Present
2025,2982,-5.052905375,56.8951399,Chequered Skipper,Present
2035,2992,-5.038010194,56.7723603,Chequered Skipper,Present
2059,3016,-5.253605614,56.558362,Chequered Skipper,Present
2062,3019,-5.264679319,56.42232752,Chequered Skipper,Present
2070,3027,-5.265848005,56.4444564,Chequered Skipper,Present
2072,3029,-5.258589445,56.42698263,Chequered Skipper,Present
2079,3036,-5.147244645,56.51256092,Chequered Skipper,Present
2083,3040,-5.14237724,56.51268424,Chequered Skipper,Present
2109,3066,-5.129545293,56.51480628,Chequered Skipper,Present
2130,3087,-5.16653979,56.49049581,Chequered Skipper,Present
2135,3092,-5.163520999,56.49326961,Chequered Skipper,Present
2139,3096,-5.162048794,56.495105,Chequered Skipper,Present
2159,3116,-5.161398187,56.50680766,Chequered Skipper,Present
2162,3119,-5.161398187,56.50680766,Chequered Skipper,Present
2230,3187,-5.052844513,56.83401923,Chequered Skipper,Present
2253,3210,-5.541942753,56.71679754,Chequered Skipper,Present
2282,3239,-5.254921529,56.55473169,Chequered Skipper,Present
2284,3241,-5.254921529,56.55473169,Chequered Skipper,Present
2286,3243,-5.254921529,56.55473169,Chequered Skipper,Present
2299,3256,-5.254921529,56.55473169,Chequered Skipper,Present
2302,3259,-5.254921529,56.55473169,Chequered Skipper,Present
2303,3260,-5.254921529,56.55473169,Chequered Skipper,Present
2305,3262,-5.188917379,56.459943,Chequered Skipper,Present
2319,3276,-5.313307592,56.5522887,Chequered Skipper,Present
2340,3297,-5.147244645,56.51256092,Chequered Skipper,Present
2344,3301,-5.14237724,56.51268424,Chequered Skipper,Present
2351,3308,-5.126374037,56.51578511,Chequered Skipper,Present
2352,3309,-5.123202615,56.51676386,Chequered Skipper,Present
2355,3312,-5.16653979,56.49049581,Chequered Skipper,Present
2367,3324,-5.160949902,56.5014255,Chequered Skipper,Present
2413,3370,-5.254921529,56.55473169,Chequered Skipper,Present
2432,3389,-5.254921529,56.55473169,Chequered Skipper,Present
2435,3392,-5.209085055,56.5900842,Chequered Skipper,Present
2456,3413,-5.192979423,56.59229696,Chequered Skipper,Present
2483,3440,-5.188631314,56.59870111,Chequered Skipper,Present
2484,3441,-5.188631314,56.59870111,Chequered Skipper,Present
2486,3443,-5.187080822,56.59963981,Chequered Skipper,Present
2512,3469,-5.245832325,56.86600203,Chequered Skipper,Present
2524,3481,-5.558968373,56.55088468,Chequered Skipper,Present
2533,3490,-5.008977322,56.71643693,Chequered Skipper,Present
2535,3492,-5.608608633,56.58496568,Chequered Skipper,Present
2544,3501,-4.942084464,56.88521697,Chequered Skipper,Present
2545,3502,-5.064405226,56.90519502,Chequered Skipper,Present
2561,3518,-5.095939503,56.97547221,Chequered Skipper,Present
2565,3522,-4.901528581,56.89155895,Chequered Skipper,Present
2568,3525,-5.803686352,56.79898789,Chequered Skipper,Present
20,20,-5.147244645,56.51256092,Chequered Skipper,Present
21,21,-5.131093842,56.51386831,Chequered Skipper,Present
53,500,-5.325537911,56.70074204,Chequered Skipper,Present
54,501,-5.325537911,56.70074204,Chequered Skipper,Present
57,504,-5.185627163,56.78530372,Chequered Skipper,Present
74,521,-5.093860657,56.97323159,Chequered Skipper,Present
80,527,-5.119581881,56.97573835,Chequered Skipper,Present
82,529,-5.539960713,56.72179868,Chequered Skipper,Present
83,530,-5.405351728,56.86040178,Chequered Skipper,Present
94,541,-5.086729226,56.97655389,Chequered Skipper,Present
101,548,-5.608628815,56.75578974,Chequered Skipper,Present
103,550,-5.086729226,56.97655389,Chequered Skipper,Present
118,1027,-5.605454176,56.78240416,Chequered Skipper,Present
119,1028,-5.540259858,56.80315348,Chequered Skipper,Present
124,1033,-5.605454176,56.78240416,Chequered Skipper,Present
128,1037,-5.619453609,56.75772329,Chequered Skipper,Present
131,1040,-5.540259858,56.80315348,Chequered Skipper,Present
133,1042,-5.540259858,56.80315348,Chequered Skipper,Present
143,1097,-5.53721951,56.71872995,Chequered Skipper,Present
155,1110,-5.530780879,56.71981179,Chequered Skipper,Present
157,1112,-5.247959165,56.55895927,Chequered Skipper,Present
164,1119,-4.876663776,56.88853912,Chequered Skipper,Present
170,1125,-5.681943627,56.69385345,Chequered Skipper,Present
174,1129,-5.543320104,56.7140612,Chequered Skipper,Present
175,1130,-5.539117468,56.7128322,Chequered Skipper,Present
181,1136,-5.407766506,56.85988635,Chequered Skipper,Present
182,1137,-5.407766506,56.85988635,Chequered Skipper,Present
183,1138,-5.034659213,56.85244001,Chequered Skipper,Present
187,1142,-5.600639802,56.74927797,Chequered Skipper,Present
189,1144,-5.585696022,56.74701197,Chequered Skipper,Present
190,1145,-5.629766481,56.76281761,Chequered Skipper,Present
191,1146,-5.629766481,56.76281761,Chequered Skipper,Present
193,1148,-5.547571926,56.80249605,Chequered Skipper,Present
204,1159,-5.681943627,56.69385345,Chequered Skipper,Present
205,1160,-5.681943627,56.69385345,Chequered Skipper,Present
206,1161,-5.680226688,56.69300515,Chequered Skipper,Present
208,1163,-5.552848924,56.71109241,Chequered Skipper,Present
210,1165,-5.552933548,56.71198904,Chequered Skipper,Present
211,1166,-5.551387776,56.71293221,Chequered Skipper,Present
213,1168,-5.54967282,56.71208208,Chequered Skipper,Present
215,1170,-5.54967282,56.71208208,Chequered Skipper,Present
218,1173,-5.549757371,56.71297872,Chequered Skipper,Present
220,1175,-5.548126961,56.71302521,Chequered Skipper,Present
225,1180,-5.543320104,56.7140612,Chequered Skipper,Present
231,1186,-5.145079324,56.97554887,Chequered Skipper,Present
233,1188,-5.443945199,56.86069084,Chequered Skipper,Present
234,1189,-5.443945199,56.86069084,Chequered Skipper,Present
236,1191,-5.436007011,56.86360671,Chequered Skipper,Present
239,1194,-5.407766506,56.85988635,Chequered Skipper,Present
240,1195,-5.407766506,56.85988635,Chequered Skipper,Present
241,1196,-5.034659213,56.85244001,Chequered Skipper,Present
243,1198,-5.600639802,56.74927797,Chequered Skipper,Present
245,1200,-5.585696022,56.74701197,Chequered Skipper,Present
246,1201,-5.629766481,56.76281761,Chequered Skipper,Present
247,1202,-5.629766481,56.76281761,Chequered Skipper,Present
249,1204,-5.014986728,56.8933648,Chequered Skipper,Present
250,1205,-5.541809538,56.80221042,Chequered Skipper,Present
252,1207,-5.541809538,56.80221042,Chequered Skipper,Present
254,1209,-5.540175244,56.80225685,Chequered Skipper,Present
259,1214,-5.540259858,56.80315348,Chequered Skipper,Present
260,1215,-5.540259858,56.80315348,Chequered Skipper,Present
265,1220,-5.538540944,56.80230326,Chequered Skipper,Present
267,1222,-5.536906639,56.80234965,Chequered Skipper,Present
271,1226,-5.53527233,56.80239602,Chequered Skipper,Present
272,1227,-5.53527233,56.80239602,Chequered Skipper,Present
273,1228,-5.53527233,56.80239602,Chequered Skipper,Present
278,1233,-5.304543694,56.97323251,Chequered Skipper,Present
297,1252,-5.518984357,56.6985689,Chequered Skipper,Present
299,1254,-5.544866127,56.71311813,Chequered Skipper,Present
300,1255,-5.543320104,56.7140612,Chequered Skipper,Present
310,1265,-5.681943627,56.69385345,Chequered Skipper,Present
312,1267,-5.680226688,56.69300515,Chequered Skipper,Present
313,1268,-5.518984357,56.6985689,Chequered Skipper,Present
315,1270,-5.544866127,56.71311813,Chequered Skipper,Present
316,1271,-5.543320104,56.7140612,Chequered Skipper,Present
318,1273,-5.541809538,56.80221042,Chequered Skipper,Present
319,1274,-5.540175244,56.80225685,Chequered Skipper,Present
323,1278,-5.540175244,56.80225685,Chequered Skipper,Present
324,1279,-5.540175244,56.80225685,Chequered Skipper,Present
327,1282,-5.540259858,56.80315348,Chequered Skipper,Present
328,1283,-5.540259858,56.80315348,Chequered Skipper,Present
331,1286,-5.538540944,56.80230326,Chequered Skipper,Present
357,1314,-5.246262923,56.54866565,Chequered Skipper,Present
360,1317,-5.537135238,56.7178333,Chequered Skipper,Present
366,1323,-5.530780879,56.71981179,Chequered Skipper,Present
367,1324,-5.530780879,56.71981179,Chequered Skipper,Present
368,1325,-5.530780879,56.71981179,Chequered Skipper,Present
369,1326,-5.324762362,56.70121225,Chequered Skipper,Present
370,1327,-5.324762362,56.70121225,Chequered Skipper,Present
386,1343,-5.247959165,56.55895927,Chequered Skipper,Present
387,1344,-5.247959165,56.55895927,Chequered Skipper,Present
402,1359,-5.613183317,56.76060257,Chequered Skipper,Present
417,1374,-5.090873091,56.97690093,Chequered Skipper,Present
418,1375,-5.092441358,56.97596328,Chequered Skipper,Present
426,1383,-5.247959165,56.55895927,Chequered Skipper,Present
427,1384,-5.247959165,56.55895927,Chequered Skipper,Present
434,1391,-5.613183317,56.76060257,Chequered Skipper,Present
436,1393,-5.541894192,56.80310705,Chequered Skipper,Present
437,1394,-5.541894192,56.80310705,Chequered Skipper,Present
439,1396,-5.541894192,56.80310705,Chequered Skipper,Present
460,1417,-5.608628815,56.75578974,Chequered Skipper,Present
481,1438,-5.119924807,56.79280849,Chequered Skipper,Present
484,1441,-5.683572967,56.69380522,Chequered Skipper,Present
486,1443,-5.681943627,56.69385345,Chequered Skipper,Present
489,1446,-5.680314281,56.69390166,Chequered Skipper,Present
490,1447,-5.552933548,56.71198904,Chequered Skipper,Present
491,1448,-5.552933548,56.71198904,Chequered Skipper,Present
492,1449,-5.551303186,56.71203557,Chequered Skipper,Present
494,1451,-5.544866127,56.71311813,Chequered Skipper,Present
495,1452,-5.544866127,56.71311813,Chequered Skipper,Present
498,1455,-5.543320104,56.7140612,Chequered Skipper,Present
501,1458,-5.543528521,56.8030606,Chequered Skipper,Present
502,1459,-5.540344478,56.80405012,Chequered Skipper,Present
505,1462,-5.540344478,56.80405012,Chequered Skipper,Present
507,1464,-5.538710101,56.80409653,Chequered Skipper,Present
509,1466,-5.538710101,56.80409653,Chequered Skipper,Present
511,1468,-5.086729226,56.97655389,Chequered Skipper,Present
521,1478,-5.092441358,56.97596328,Chequered Skipper,Present
525,1482,-5.054071536,56.96971582,Chequered Skipper,Present
530,1487,-5.170098337,56.97941129,Chequered Skipper,Present
532,1489,-5.122158451,56.97702233,Chequered Skipper,Present
533,1490,-5.120365632,56.97526936,Chequered Skipper,Present
544,1501,-5.681943627,56.69385345,Chequered Skipper,Present
546,1503,-5.682031263,56.69474996,Chequered Skipper,Present
547,1504,-5.680314281,56.69390166,Chequered Skipper,Present
552,1509,-5.551303186,56.71203557,Chequered Skipper,Present
553,1510,-5.551303186,56.71203557,Chequered Skipper,Present
554,1511,-5.551387776,56.71293221,Chequered Skipper,Present
555,1512,-5.54967282,56.71208208,Chequered Skipper,Present
557,1514,-5.544866127,56.71311813,Chequered Skipper,Present
559,1516,-5.538344399,56.7133037,Chequered Skipper,Present
560,1517,-5.545247581,56.80391075,Chequered Skipper,Present
561,1518,-5.545247581,56.80391075,Chequered Skipper,Present
562,1519,-5.543528521,56.8030606,Chequered Skipper,Present
564,1521,-5.540344478,56.80405012,Chequered Skipper,Present
567,1524,-5.540344478,56.80405012,Chequered Skipper,Present
569,1526,-5.540344478,56.80405012,Chequered Skipper,Present
572,1529,-5.119581881,56.97573835,Chequered Skipper,Present
586,1543,-5.246262923,56.54866565,Chequered Skipper,Present
609,1566,-5.123951441,56.97877527,Chequered Skipper,Present
618,1575,-5.535673067,56.71967293,Chequered Skipper,Present
619,1576,-5.53721951,56.71872995,Chequered Skipper,Present
620,1577,-5.538850186,56.7186836,Chequered Skipper,Present
633,1590,-5.247959165,56.55895927,Chequered Skipper,Present
638,1595,-5.613183317,56.76060257,Chequered Skipper,Present
639,1596,-5.541894192,56.80310705,Chequered Skipper,Present
640,1597,-5.541894192,56.80310705,Chequered Skipper,Present
642,1599,-5.541894192,56.80310705,Chequered Skipper,Present
649,1606,-5.119023273,56.97889832,Chequered Skipper,Present
653,1610,-5.093860657,56.97323159,Chequered Skipper,Present
654,1611,-5.093860657,56.97323159,Chequered Skipper,Present
655,1612,-5.091021858,56.97869496,Chequered Skipper,Present
656,1613,-5.092441358,56.97596328,Chequered Skipper,Present
664,1621,-5.613183317,56.76060257,Chequered Skipper,Present
670,1627,-5.541894192,56.80310705,Chequered Skipper,Present
677,1634,-5.608628815,56.75578974,Chequered Skipper,Present
691,1648,-5.413086399,56.86423584,Chequered Skipper,Present
692,1649,-5.413086399,56.86423584,Chequered Skipper,Present
698,1655,-5.411449177,56.86428062,Chequered Skipper,Present
700,1657,-5.411449177,56.86428062,Chequered Skipper,Present
710,1667,-5.803686352,56.79898789,Chequered Skipper,Present
711,1668,-5.803686352,56.79898789,Chequered Skipper,Present
712,1669,-5.803686352,56.79898789,Chequered Skipper,Present
721,1678,-5.014095724,56.86192688,Chequered Skipper,Present
723,1680,-5.01558898,56.86009312,Chequered Skipper,Present
727,1684,-5.095577655,56.97408794,Chequered Skipper,Present
733,1690,-5.093935099,56.97412861,Chequered Skipper,Present
741,1698,-5.263196489,56.55631246,Chequered Skipper,Present
742,1699,-5.263196489,56.55631246,Chequered Skipper,Present
747,1704,-5.290416802,56.5510994,Chequered Skipper,Present
756,1713,-5.250511065,56.56024094,Chequered Skipper,Present
758,1715,-5.118648021,56.97441335,Chequered Skipper,Present
759,1716,-5.118648021,56.97441335,Chequered Skipper,Present
761,1718,-5.123951441,56.97877527,Chequered Skipper,Present
762,1719,-5.123951441,56.97877527,Chequered Skipper,Present
763,1720,-5.123951441,56.97877527,Chequered Skipper,Present
766,1723,-5.093860657,56.97323159,Chequered Skipper,Present
767,1724,-5.093860657,56.97323159,Chequered Skipper,Present
769,1726,-5.092441358,56.97596328,Chequered Skipper,Present
770,1727,-5.092441358,56.97596328,Chequered Skipper,Present
776,1733,-5.247959165,56.55895927,Chequered Skipper,Present
790,1747,-5.541894192,56.80310705,Chequered Skipper,Present
791,1748,-5.541894192,56.80310705,Chequered Skipper,Present
796,1753,-5.118648021,56.97441335,Chequered Skipper,Present
797,1754,-5.118798109,56.97620734,Chequered Skipper,Present
798,1755,-5.118798109,56.97620734,Chequered Skipper,Present
808,1765,-5.541894192,56.80310705,Chequered Skipper,Present
809,1766,-5.540259858,56.80315348,Chequered Skipper,Present
810,1767,-5.541894192,56.80310705,Chequered Skipper,Present
811,1768,-5.541894192,56.80310705,Chequered Skipper,Present
831,1788,-5.347593829,56.86601023,Chequered Skipper,Present
832,1789,-5.344880039,56.87237571,Chequered Skipper,Present
843,1800,-5.031094194,56.84893127,Chequered Skipper,Present
878,1835,-5.118648021,56.97441335,Chequered Skipper,Present
893,1850,-5.259948182,56.55639776,Chequered Skipper,Present
919,1876,-5.090724342,56.97510689,Chequered Skipper,Present
927,1884,-5.090724342,56.97510689,Chequered Skipper,Present
939,1896,-5.011636209,56.89254683,Chequered Skipper,Present
949,1906,-5.092796329,56.54269447,Chequered Skipper,Present
957,1914,-5.13174399,56.91476024,Chequered Skipper,Present
959,1916,-5.125034346,56.91313057,Chequered Skipper,Present
965,1922,-5.091420562,56.90407968,Chequered Skipper,Present
972,1929,-4.940180973,56.86099375,Chequered Skipper,Present
978,1935,-4.929710487,56.86348703,Chequered Skipper,Present
984,1941,-5.061864263,56.70346224,Chequered Skipper,Present
987,1944,-5.057190275,56.70627373,Chequered Skipper,Present
991,1948,-5.054001152,56.70725088,Chequered Skipper,Present
996,1953,-5.011152878,56.90693989,Chequered Skipper,Present
998,1955,-5.055404419,56.86541657,Chequered Skipper,Present
1017,1974,-5.125218116,56.97424926,Chequered Skipper,Present
1022,1979,-5.090873091,56.97690093,Chequered Skipper,Present
1102,2059,-5.263428335,56.55900324,Chequered Skipper,Present
1115,2072,-5.261881321,56.55994284,Chequered Skipper,Present
1178,2135,-5.263119216,56.55541553,Chequered Skipper,Present
1179,2136,-5.261495103,56.55545819,Chequered Skipper,Present
1180,2137,-5.261649577,56.55725205,Chequered Skipper,Present
1182,2139,-5.259948182,56.55639776,Chequered Skipper,Present
1184,2141,-5.260179798,56.55908856,Chequered Skipper,Present
1189,2146,-5.253759732,56.56015587,Chequered Skipper,Present
1190,2147,-5.253913868,56.56194974,Chequered Skipper,Present
1195,2152,-5.250742046,56.56293175,Chequered Skipper,Present
1196,2153,-5.250819048,56.56382869,Chequered Skipper,Present
1200,2157,-5.247877804,56.56750145,Chequered Skipper,Present
1202,2159,-5.390910175,56.56457791,Chequered Skipper,Present
1204,2161,-5.264201813,56.55853343,Chequered Skipper,Present
1208,2165,-5.18411721,56.46757249,Chequered Skipper,Present
1213,2170,-5.178160337,56.47401784,Chequered Skipper,Present
1215,2172,-5.176614559,56.47495637,Chequered Skipper,Present
1216,2173,-5.17676456,56.4767504,Chequered Skipper,Present
1218,2175,-5.175368588,56.47948295,Chequered Skipper,Present
1219,2176,-5.17544357,56.48037997,Chequered Skipper,Present
1226,2183,-5.754422663,56.90433035,Chequered Skipper,Present
1239,2196,-5.772344929,56.71542191,Chequered Skipper,Present
1244,2201,-5.040905877,56.91925218,Chequered Skipper,Present
1246,2203,-5.635304036,56.88762741,Chequered Skipper,Present
1248,2205,-5.607855774,56.75626167,Chequered Skipper,Present
1270,2227,-5.082682812,56.81800459,Chequered Skipper,Present
1271,2228,-5.080973378,56.81714796,Chequered Skipper,Present
1278,2235,-5.560676081,56.55173478,Chequered Skipper,Present
1281,2238,-5.557429171,56.55182786,Chequered Skipper,Present
1282,2239,-5.548024325,56.55569322,Chequered Skipper,Present
1288,2245,-4.699571206,56.86912625,Chequered Skipper,Present
1291,2248,-4.683829101,56.87845308,Chequered Skipper,Present
1313,2270,-5.392293408,56.56184312,Chequered Skipper,Present
1326,2283,-4.699571206,56.86912625,Chequered Skipper,Present
1327,2284,-5.247959165,56.55895927,Chequered Skipper,Present
1333,2290,-5.114429199,56.48911798,Chequered Skipper,Present
1335,2292,-5.160982362,56.46277063,Chequered Skipper,Present
1336,2293,-5.155245679,56.47190601,Chequered Skipper,Present
1337,2294,-5.153699409,56.47284426,Chequered Skipper,Present
1338,2295,-5.161056957,56.46366766,Chequered Skipper,Present
1339,2296,-5.114429199,56.48911798,Chequered Skipper,Present
1340,2297,-5.114429199,56.48911798,Chequered Skipper,Present
1346,2303,-5.635304036,56.88762741,Chequered Skipper,Present
1351,2308,-5.253682671,56.55925894,Chequered Skipper,Present
1353,2310,-5.264201813,56.55853343,Chequered Skipper,Present
1361,2318,-5.778133039,56.90316529,Chequered Skipper,Present
1376,2333,-5.616102879,56.75692155,Chequered Skipper,Present
1377,2334,-5.614729417,56.75965864,Chequered Skipper,Present
1378,2335,-5.39826981,56.86374131,Chequered Skipper,Present
1382,2339,-4.899889357,56.89159703,Chequered Skipper,Present
1391,2348,-4.904807018,56.89148271,Chequered Skipper,Present
1418,2375,-5.728236547,56.76530353,Chequered Skipper,Present
1421,2378,-4.948209406,56.89001597,Chequered Skipper,Present
1425,2382,-5.071654268,56.84344495,Chequered Skipper,Present
1426,2383,-5.064153117,56.83194422,Chequered Skipper,Present
1428,2385,-5.064153117,56.83194422,Chequered Skipper,Present
1448,2405,-5.316660441,56.97066421,Chequered Skipper,Present
1450,2407,-5.284608788,56.98049993,Chequered Skipper,Present
1456,2413,-5.253605614,56.558362,Chequered Skipper,Present
1458,2415,-5.213352565,56.58278241,Chequered Skipper,Present
1511,2468,-5.259948182,56.55639776,Chequered Skipper,Present
1514,2471,-5.248886725,56.56028344,Chequered Skipper,Present
1515,2472,-5.190030403,56.59596841,Chequered Skipper,Present
1534,2491,-5.314931485,56.55224536,Chequered Skipper,Present
1535,2492,-5.071654268,56.84344495,Chequered Skipper,Present
1536,2493,-5.064153117,56.83194422,Chequered Skipper,Present
1544,2501,-5.325811645,56.97176944,Chequered Skipper,Present
1576,2533,-5.317441561,56.97019401,Chequered Skipper,Present
1580,2537,-5.242398786,56.87373212,Chequered Skipper,Present
1585,2542,-5.08271315,56.67867783,Chequered Skipper,Present
1590,2547,-5.078082938,56.9017126,Chequered Skipper,Present
1591,2548,-4.951164096,56.71916884,Chequered Skipper,Present
1597,2554,-5.120440718,56.97616635,Chequered Skipper,Present
1599,2556,-4.878233866,56.88760413,Chequered Skipper,Present
1601,2558,-5.053013424,56.56390387,Chequered Skipper,Present
1611,2568,-4.992272747,56.61931363,Chequered Skipper,Present
1612,2569,-4.975999805,56.6197042,Chequered Skipper,Present
1621,2578,-5.56356509,56.56513794,Chequered Skipper,Present
1631,2588,-5.026501076,56.77174149,Chequered Skipper,Present
1640,2597,-5.341044841,56.69133699,Chequered Skipper,Present
1646,2603,-5.214887968,56.71578476,Chequered Skipper,Present
1647,2604,-5.726423736,56.78828521,Chequered Skipper,Present
1706,2663,-5.295907282,56.44577357,Chequered Skipper,Present
1709,2666,-5.295907282,56.44577357,Chequered Skipper,Present
1714,2671,-5.28729456,56.49634487,Chequered Skipper,Present
1721,2678,-5.032047964,56.57655223,Chequered Skipper,Present
1732,2689,-5.015812779,56.59762141,Chequered Skipper,Present
1735,2692,-5.004013663,56.61318788,Chequered Skipper,Present
1739,2696,-4.984843685,56.61814391,Chequered Skipper,Present
1745,2702,-5.091245663,56.54363198,Chequered Skipper,Present
1753,2710,-5.254921529,56.55473169,Chequered Skipper,Present
1756,2713,-5.288198055,56.45047315,Chequered Skipper,Present
1767,2724,-5.147244645,56.51256092,Chequered Skipper,Present
1771,2728,-5.162048794,56.495105,Chequered Skipper,Present
1773,2730,-5.162646606,56.5022812,Chequered Skipper,Present
1775,2732,-5.160651131,56.49783739,Chequered Skipper,Present
1802,2759,-5.121003127,56.7959276,Chequered Skipper,Present
1803,2760,-5.082756549,56.81890163,Chequered Skipper,Present
1807,2764,-5.095046205,56.67972002,Chequered Skipper,Present
1809,2766,-5.04375407,56.84322993,Chequered Skipper,Present
1823,2780,-5.532392368,56.87619831,Chequered Skipper,Present
1824,2781,-5.525842186,56.87638357,Chequered Skipper,Present
1828,2785,-5.448458404,56.87405113,Chequered Skipper,Present
1832,2789,-5.635216873,56.88673088,Chequered Skipper,Present
1835,2792,-5.777775154,56.72065204,Chequered Skipper,Present
1844,2801,-5.401983822,56.52471863,Chequered Skipper,Present
1907,2864,-5.013943437,56.71721568,Chequered Skipper,Present
1908,2865,-5.008977322,56.71643693,Chequered Skipper,Present
1910,2867,-5.052844513,56.83401923,Chequered Skipper,Present
1911,2868,-5.04375407,56.84322993,Chequered Skipper,Present
1924,2881,-5.731454621,56.59976812,Chequered Skipper,Present
1928,2885,-5.257996916,56.86433661,Chequered Skipper,Present
1933,2890,-5.302945923,56.62942664,Chequered Skipper,Present
1942,2899,-5.081906605,56.66881007,Chequered Skipper,Present
1954,2911,-5.408957827,56.52992137,Chequered Skipper,Present
1961,2918,-5.254921529,56.55473169,Chequered Skipper,Present
1967,2924,-5.777775154,56.72065204,Chequered Skipper,Present
1972,2929,-5.635216873,56.88673088,Chequered Skipper,Present
1973,2930,-5.532392368,56.87619831,Chequered Skipper,Present
1974,2931,-5.525842186,56.87638357,Chequered Skipper,Present
1978,2935,-5.448458404,56.87405113,Chequered Skipper,Present
1987,2944,-5.137509797,56.51280738,Chequered Skipper,Present
1988,2945,-5.135961451,56.51374543,Chequered Skipper,Present
1993,2950,-5.123202615,56.51676386,Chequered Skipper,Present
1996,2953,-5.162048794,56.495105,Chequered Skipper,Present
1997,2954,-5.162048794,56.495105,Chequered Skipper,Present
2002,2959,-5.155133119,56.50966387,Chequered Skipper,Present
2004,2961,-5.087896097,56.68214487,Chequered Skipper,Present
2005,2962,-5.078748776,56.6801243,Chequered Skipper,Present
2017,2974,-5.616102879,56.75692155,Chequered Skipper,Present
2024,2981,-5.076443533,56.901753,Chequered Skipper,Present
2036,2993,-5.743601625,56.73876802,Chequered Skipper,Present
2053,3010,-5.250665048,56.56203481,Chequered Skipper,Present
2058,3015,-5.255229864,56.55831944,Chequered Skipper,Present
2067,3024,-5.254921529,56.55473169,Chequered Skipper,Present
2069,3026,-5.267760734,56.43932681,Chequered Skipper,Present
2088,3045,-5.137509797,56.51280738,Chequered Skipper,Present
2090,3047,-5.137509797,56.51280738,Chequered Skipper,Present
2095,3052,-5.135961451,56.51374543,Chequered Skipper,Present
2099,3056,-5.134338919,56.51378641,Chequered Skipper,Present
2113,3070,-5.126374037,56.51578511,Chequered Skipper,Present
2127,3084,-5.16653979,56.49049581,Chequered Skipper,Present
2160,3117,-5.161398187,56.50680766,Chequered Skipper,Present
2161,3118,-5.161398187,56.50680766,Chequered Skipper,Present
2177,3134,-5.412857396,56.51902603,Chequered Skipper,Present
2180,3137,-5.040905877,56.91925218,Chequered Skipper,Present
2186,3143,-5.008977322,56.71643693,Chequered Skipper,Present
2187,3144,-5.014158904,56.71990704,Chequered Skipper,Present
2194,3151,-4.98672348,56.96100669,Chequered Skipper,Present
2197,3154,-5.423362393,56.87788861,Chequered Skipper,Present
2198,3155,-5.406047875,56.8590343,Chequered Skipper,Present
2199,3156,-5.175077664,56.80579827,Chequered Skipper,Present
